Unnamed: 0,DATE_TIME,PLANT_ID,SOURCE_KEY,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD,DATE,UNIX_TIME,ANGLE,ANGLE_FULL
58196,12-06-2020 23:15,4135001,1BY6WEcLGh8j5v7,0,0,5441,6455679,12-06-2020,1591983900,0.031023734,179.9689763
58218,12-06-2020 23:30,4135001,1BY6WEcLGh8j5v7,0,0,5441,6455679,12-06-2020,1591984800,0.021329121,179.9786709
58240,12-06-2020 23:45,4135001,1BY6WEcLGh8j5v7,0,0,5441,6455679,12-06-2020,1591985700,0.014538367,179.9854616
58262,13-06-2020 0:00,4135001,1BY6WEcLGh8j5v7,0,0,777.2857143,6455679,13-06-2020,1591986600,0.01051265,0.01051265
58284,13-06-2020 0:15,4135001,1BY6WEcLGh8j5v7,0,0,0,6455679,13-06-2020,1591987500,0.015167843,0.015167843
58306,13-06-2020 0:30,4135001,1BY6WEcLGh8j5v7,0,0,0,6455679,13-06-2020,1591988400,0.02171929,0.02171929
58328,13-06-2020 0:45,4135001,1BY6WEcLGh8j5v7,0,0,0,6455679,13-06-2020,1591989300,0.030865801,0.030865801
58350,13-06-2020 1:00,4135001,1BY6WEcLGh8j5v7,0,0,0,6455679,13-06-2020,1591990200,0.043533105,0.043533105
58372,13-06-2020 1:15,4135001,1BY6WEcLGh8j5v7,0,0,0,6455679,13-06-2020,1591991100,0.060935712,0.060935712
58394,13-06-2020 1:30,4135001,1BY6WEcLGh8j5v7,0,0,0,6455679,13-06-2020,1591992000,0.084651429,0.084651429
58416,13-06-2020 1:45,4135001,1BY6WEcLGh8j5v7,0,0,0,6455679,13-06-2020,1591992900,0.116709673,0.116709673
58438,13-06-2020 2:00,4135001,1BY6WEcLGh8j5v7,0,0,0,6455679,13-06-2020,1591993800,0.159694356,0.159694356
58460,13-06-2020 2:15,4135001,1BY6WEcLGh8j5v7,0,0,0,6455679,13-06-2020,1591994700,0.216861489,0.216861489
58482,13-06-2020 2:30,4135001,1BY6WEcLGh8j5v7,0,0,0,6455679,13-06-2020,1591995600,0.29227082,0.29227082
58504,13-06-2020 2:45,4135001,1BY6WEcLGh8j5v7,0,0,0,6455679,13-06-2020,1591996500,0.390929673,0.390929673
58526,13-06-2020 3:00,4135001,1BY6WEcLGh8j5v7,0,0,0,6455679,13-06-2020,1591997400,0.518945761,0.518945761
58548,13-06-2020 3:15,4135001,1BY6WEcLGh8j5v7,0,0,0,6455679,13-06-2020,1591998300,0.683684064,0.683684064
58570,13-06-2020 3:30,4135001,1BY6WEcLGh8j5v7,0,0,0,6455679,13-06-2020,1591999200,0.89392092,0.89392092
58592,13-06-2020 3:45,4135001,1BY6WEcLGh8j5v7,0,0,0,6455679,13-06-2020,1592000100,1.159986405,1.159986405
58614,13-06-2020 4:00,4135001,1BY6WEcLGh8j5v7,0,0,0,6455679,13-06-2020,1592001000,1.493883921,1.493883921
58636,13-06-2020 4:15,4135001,1BY6WEcLGh8j5v7,0,0,0,6455679,13-06-2020,1592001900,1.909373812,1.909373812
58658,13-06-2020 4:30,4135001,1BY6WEcLGh8j5v7,0,0,0,6455679,13-06-2020,1592002800,2.42200606,2.42200606
58680,13-06-2020 4:45,4135001,1BY6WEcLGh8j5v7,0,0,0,6455679,13-06-2020,1592003700,3.049085792,3.049085792
58702,13-06-2020 5:00,4135001,1BY6WEcLGh8j5v7,0,0,0,6455679,13-06-2020,1592004600,3.809554739,3.809554739
58724,13-06-2020 5:15,4135001,1BY6WEcLGh8j5v7,0,0,0,6455679,13-06-2020,1592005500,4.723772215,4.723772215
58746,13-06-2020 5:30,4135001,1BY6WEcLGh8j5v7,0,0,0,6455679,13-06-2020,1592006400,5.813180814,5.813180814
58768,13-06-2020 5:45,4135001,1BY6WEcLGh8j5v7,0,0,0,6455679,13-06-2020,1592007300,7.099845053,7.099845053
58790,13-06-2020 6:00,4135001,1BY6WEcLGh8j5v7,94.875,9.1625,0.5,6455679.5,13-06-2020,1592008200,8.605855808,8.605855808
58812,13-06-2020 6:15,4135001,1BY6WEcLGh8j5v7,343.8571429,33.22857143,5.714285714,6455684.714,13-06-2020,1592009100,10.35259953,10.35259953
58834,13-06-2020 6:30,4135001,1BY6WEcLGh8j5v7,568.75,55.0375,16.875,6455695.875,13-06-2020,1592010000,12.35989892,12.35989892
58856,13-06-2020 6:45,4135001,1BY6WEcLGh8j5v7,1051,102.1428571,35.42857143,6455714.429,13-06-2020,1592010900,14.64504056,14.64504056
58878,13-06-2020 7:00,4135001,1BY6WEcLGh8j5v7,1747.375,170.95,68.625,6455747.625,13-06-2020,1592011800,17.22171483,17.22171483
58900,13-06-2020 7:15,4135001,1BY6WEcLGh8j5v7,2541.571429,249.2428571,121.4285714,6455800.429,13-06-2020,1592012700,20.09890343,20.09890343
58922,13-06-2020 7:30,4135001,1BY6WEcLGh8j5v7,3217.25,316.0375,191,6455870,13-06-2020,1592013600,23.27975945,23.27975945
58944,13-06-2020 7:45,4135001,1BY6WEcLGh8j5v7,4080.571429,400.9142857,280.1428571,6455959.143,13-06-2020,1592014500,26.76053357,26.76053357
58966,13-06-2020 8:00,4135001,1BY6WEcLGh8j5v7,4912.714286,481.6428571,386,6456065,13-06-2020,1592015400,30.52960628,30.52960628
58988,13-06-2020 8:15,4135001,1BY6WEcLGh8j5v7,5900.875,578.2125,518.875,6456197.875,13-06-2020,1592016300,34.56668992,34.56668992
59010,13-06-2020 8:30,4135001,1BY6WEcLGh8j5v7,6541.428571,640.7857143,670.7142857,6456349.714,13-06-2020,1592017200,38.8422643,38.8422643
59032,13-06-2020 8:45,4135001,1BY6WEcLGh8j5v7,6928.75,678.625,837.875,6456516.875,13-06-2020,1592018100,43.31730605,43.31730605
59054,13-06-2020 9:00,4135001,1BY6WEcLGh8j5v7,8464.571429,828.3428571,1024,6456703,13-06-2020,1592019000,47.94336306,47.94336306
59076,13-06-2020 9:15,4135001,1BY6WEcLGh8j5v7,8275.125,809.725,1228,6456907,13-06-2020,1592019900,52.66301336,52.66301336
59098,13-06-2020 9:30,4135001,1BY6WEcLGh8j5v7,7073.428571,692.6142857,1431.571429,6457110.571,13-06-2020,1592020800,57.41073029,57.41073029
59120,13-06-2020 9:45,4135001,1BY6WEcLGh8j5v7,9020.25,882.2875,1631.375,6457310.375,13-06-2020,1592021700,62.11415653,62.11415653
59142,13-06-2020 10:00,4135001,1BY6WEcLGh8j5v7,9476.285714,925.6285714,1859.285714,6457538.286,13-06-2020,1592022600,66.6957665,66.6957665
59164,13-06-2020 10:15,4135001,1BY6WEcLGh8j5v7,10014.75,979.1125,2072.875,6457751.875,13-06-2020,1592023500,71.07487409,71.07487409
59186,13-06-2020 10:30,4135001,1BY6WEcLGh8j5v7,10842.85714,1059.728571,2330.142857,6458009.143,13-06-2020,1592024400,75.16991949,75.16991949
59208,13-06-2020 10:45,4135001,1BY6WEcLGh8j5v7,8856.75,864.9875,2579.625,6458258.625,13-06-2020,1592025300,78.9009489,78.9009489
59230,13-06-2020 11:00,4135001,1BY6WEcLGh8j5v7,10614.57143,1036.114286,2813.857143,6458492.857,13-06-2020,1592026200,82.19218437,82.19218437
59252,13-06-2020 11:15,4135001,1BY6WEcLGh8j5v7,12025.5,1172.8,3078.75,6458757.75,13-06-2020,1592027100,84.97456968,84.97456968
59274,13-06-2020 11:30,4135001,1BY6WEcLGh8j5v7,12243,1193.7,3362.714286,6459041.714,13-06-2020,1592028000,87.18817363,87.18817363
59296,13-06-2020 11:45,4135001,1BY6WEcLGh8j5v7,11859.25,1156.6625,3641.75,6459320.75,13-06-2020,1592028900,88.78433414,88.78433414
59318,13-06-2020 12:00,4135001,1BY6WEcLGh8j5v7,12836.14286,1251.528571,3942.285714,6459621.286,13-06-2020,1592029800,89.72743617,89.72743617
59340,13-06-2020 12:15,4135001,1BY6WEcLGh8j5v7,11008.57143,1074.9,4207.142857,6459886.143,13-06-2020,1592030700,89.99623278,90.00376722
59362,13-06-2020 12:30,4135001,1BY6WEcLGh8j5v7,10536.75,1028.825,4487.25,6460166.25,13-06-2020,1592031600,89.58464091,90.41535909
59384,13-06-2020 12:45,4135001,1BY6WEcLGh8j5v7,11118,1084.885714,4766.142857,6460445.143,13-06-2020,1592032500,88.50197025,91.49802975
59406,13-06-2020 13:00,4135001,1BY6WEcLGh8j5v7,9604.625,937.675,5057.625,6460736.625,13-06-2020,1592033400,86.77257315,93.22742685
59428,13-06-2020 13:15,4135001,1BY6WEcLGh8j5v7,7951.571429,777.7428571,5234.142857,6460913.143,13-06-2020,1592034300,84.43493401,95.56506599
59450,13-06-2020 13:30,4135001,1BY6WEcLGh8j5v7,7511.625,735.3,5451.875,6461130.875,13-06-2020,1592035200,81.54024566,98.45975434
59472,13-06-2020 13:45,4135001,1BY6WEcLGh8j5v7,6757.714286,661.7142857,5614.285714,6461293.286,13-06-2020,1592036100,78.15054623,101.8494538
59494,13-06-2020 14:00,4135001,1BY6WEcLGh8j5v7,11100.125,1083.925,5832.25,6461511.25,13-06-2020,1592037000,74.3365113,105.6634887
59516,13-06-2020 14:15,4135001,1BY6WEcLGh8j5v7,10179.28571,994.4714286,6104.142857,6461783.143,13-06-2020,1592037900,70.17501074,109.8249893
59538,13-06-2020 14:30,4135001,1BY6WEcLGh8j5v7,7963.125,778.8875,6343.125,6462022.125,13-06-2020,1592038800,65.74654802,114.253452
59560,13-06-2020 14:45,4135001,1BY6WEcLGh8j5v7,10060.14286,983.5857143,6559.142857,6462238.143,13-06-2020,1592039700,61.1327001,118.8672999
59582,13-06-2020 15:00,4135001,1BY6WEcLGh8j5v7,9857.75,963.95,6806.75,6462485.75,13-06-2020,1592040600,56.41367028,123.5863297
59604,13-06-2020 15:15,4135001,1BY6WEcLGh8j5v7,8927.714286,873.3,7041.571429,6462720.571,13-06-2020,1592041500,51.66605344,128.3339466
59626,13-06-2020 15:30,4135001,1BY6WEcLGh8j5v7,6473.125,633.9875,7254.875,6462933.875,13-06-2020,1592042400,46.96089624,133.0391038
59648,13-06-2020 15:45,4135001,1BY6WEcLGh8j5v7,6860.571429,671.8714286,7395,6463074,13-06-2020,1592043300,42.36211354,137.6378865
59670,13-06-2020 16:00,4135001,1BY6WEcLGh8j5v7,6127.875,600.2625,7545.5,6463224.5,13-06-2020,1592044200,37.9252994,142.0747006
59692,13-06-2020 16:15,4135001,1BY6WEcLGh8j5v7,2632.714286,258.2428571,7657.428571,6463336.429,13-06-2020,1592045100,33.69694828,146.3030517
59714,13-06-2020 16:30,4135001,1BY6WEcLGh8j5v7,4052.125,397.6875,7739.75,6463418.75,13-06-2020,1592046000,29.71407941,150.2859206
59736,13-06-2020 16:45,4135001,1BY6WEcLGh8j5v7,1914.857143,187.6,7813.714286,6463492.714,13-06-2020,1592046900,26.00423866,153.9957613
59758,13-06-2020 17:00,4135001,1BY6WEcLGh8j5v7,1523.142857,148.8571429,7851,6463530,13-06-2020,1592047800,22.58583555,157.4141644
59780,13-06-2020 17:15,4135001,1BY6WEcLGh8j5v7,1688.75,165.4,7892.75,6463571.75,13-06-2020,1592048700,19.46876197,160.531238
59802,13-06-2020 17:30,4135001,1BY6WEcLGh8j5v7,1174.571429,114.3571429,7928,6463607,13-06-2020,1592049600,16.65523114,163.3447689
59824,13-06-2020 17:45,4135001,1BY6WEcLGh8j5v7,853.25,82.8,7951.625,6463630.625,13-06-2020,1592050500,14.14077291,165.8592271
59846,13-06-2020 18:00,4135001,1BY6WEcLGh8j5v7,551.4285714,53.32857143,7969.571429,6463648.571,13-06-2020,1592051400,11.9153221,168.0846779
59868,13-06-2020 18:15,4135001,1BY6WEcLGh8j5v7,270.75,26.1625,7979.125,6463658.125,13-06-2020,1592052300,9.964340986,170.035659
59890,13-06-2020 18:30,4135001,1BY6WEcLGh8j5v7,65.42857143,6.314285714,7983.428571,6463662.429,13-06-2020,1592053200,8.269924222,171.7300758
59912,13-06-2020 18:45,4135001,1BY6WEcLGh8j5v7,0,0,7984,6463663,13-06-2020,1592054100,6.811843071,173.1881569
59934,13-06-2020 19:00,4135001,1BY6WEcLGh8j5v7,0,0,7984,6463663,13-06-2020,1592055000,5.568495764,174.4315042
59956,13-06-2020 19:15,4135001,1BY6WEcLGh8j5v7,0,0,7984,6463663,13-06-2020,1592055900,4.517740778,175.4822592
59978,13-06-2020 19:30,4135001,1BY6WEcLGh8j5v7,0,0,7984,6463663,13-06-2020,1592056800,3.637599467,176.3624005
60000,13-06-2020 19:45,4135001,1BY6WEcLGh8j5v7,0,0,7984,6463663,13-06-2020,1592057700,2.906823096,177.0931769
60022,13-06-2020 20:00,4135001,1BY6WEcLGh8j5v7,0,0,7984,6463663,13-06-2020,1592058600,2.305326709,177.6946733
60044,13-06-2020 20:15,4135001,1BY6WEcLGh8j5v7,0,0,7984,6463663,13-06-2020,1592059500,1.814498095,178.1855019
60066,13-06-2020 20:30,4135001,1BY6WEcLGh8j5v7,0,0,7984,6463663,13-06-2020,1592060400,1.41739438,178.5826056
60088,13-06-2020 20:45,4135001,1BY6WEcLGh8j5v7,0,0,7984,6463663,13-06-2020,1592061300,1.098841496,178.9011585
60110,13-06-2020 21:00,4135001,1BY6WEcLGh8j5v7,0,0,7984,6463663,13-06-2020,1592062200,0.84545316,179.1545468
60132,13-06-2020 21:15,4135001,1BY6WEcLGh8j5v7,0,0,7984,6463663,13-06-2020,1592063100,0.645586153,179.3544138
60154,13-06-2020 21:30,4135001,1BY6WEcLGh8j5v7,0,0,7984,6463663,13-06-2020,1592064000,0.489247953,179.510752
60176,13-06-2020 21:45,4135001,1BY6WEcLGh8j5v7,0,0,7984,6463663,13-06-2020,1592064900,0.36797133,179.6320287
60198,13-06-2020 22:00,4135001,1BY6WEcLGh8j5v7,0,0,7984,6463663,13-06-2020,1592065800,0.274668656,179.7253313
60220,13-06-2020 22:15,4135001,1BY6WEcLGh8j5v7,0,0,7984,6463663,13-06-2020,1592066700,0.203476556,179.7965234
60242,13-06-2020 22:30,4135001,1BY6WEcLGh8j5v7,0,0,7984,6463663,13-06-2020,1592067600,0.149599385,179.8504006
60264,13-06-2020 22:45,4135001,1BY6WEcLGh8j5v7,0,0,7984,6463663,13-06-2020,1592068500,0.109157956,179.890842
60286,13-06-2020 23:00,4135001,1BY6WEcLGh8j5v7,0,0,7984,6463663,13-06-2020,1592069400,0.079048045,179.920952
60308,13-06-2020 23:15,4135001,1BY6WEcLGh8j5v7,0,0,7984,6463663,13-06-2020,1592070300,0.056811601,179.9431884
60330,13-06-2020 23:30,4135001,1BY6WEcLGh8j5v7,0,0,7984,6463663,13-06-2020,1592071200,0.040522206,179.9594778
60352,13-06-2020 23:45,4135001,1BY6WEcLGh8j5v7,0,0,7984,6463663,13-06-2020,1592072100,0.028685293,179.9713147
60374,14-06-2020 0:00,4135001,1BY6WEcLGh8j5v7,0,0,998,6463663,14-06-2020,1592073000,0.026294194,0.026294194
60396,14-06-2020 0:15,4135001,1BY6WEcLGh8j5v7,0,0,0,6463663,14-06-2020,1592073900,0.036385729,0.036385729
60418,14-06-2020 0:30,4135001,1BY6WEcLGh8j5v7,0,0,0,6463663,14-06-2020,1592074800,0.050018346,0.050018346
60440,14-06-2020 0:45,4135001,1BY6WEcLGh8j5v7,0,0,0,6463663,14-06-2020,1592075700,0.06830533,0.06830533
60462,14-06-2020 1:00,4135001,1BY6WEcLGh8j5v7,0,0,0,6463663,14-06-2020,1592076600,0.092663109,0.092663109
60484,14-06-2020 1:15,4135001,1BY6WEcLGh8j5v7,0,0,0,6463663,14-06-2020,1592077500,0.124878065,0.124878065
60506,14-06-2020 1:30,4135001,1BY6WEcLGh8j5v7,0,0,0,6463663,14-06-2020,1592078400,0.167183137,0.167183137
60528,14-06-2020 1:45,4135001,1BY6WEcLGh8j5v7,0,0,0,6463663,14-06-2020,1592079300,0.222344195,0.222344195
60550,14-06-2020 2:00,4135001,1BY6WEcLGh8j5v7,0,0,0,6463663,14-06-2020,1592080200,0.293755587,0.293755587
60572,14-06-2020 2:15,4135001,1BY6WEcLGh8j5v7,0,0,0,6463663,14-06-2020,1592081100,0.385543595,0.385543595
60594,14-06-2020 2:30,4135001,1BY6WEcLGh8j5v7,0,0,0,6463663,14-06-2020,1592082000,0.502675669,0.502675669
60616,14-06-2020 2:45,4135001,1BY6WEcLGh8j5v7,0,0,0,6463663,14-06-2020,1592082900,0.651072351,0.651072351
60638,14-06-2020 3:00,4135001,1BY6WEcLGh8j5v7,0,0,0,6463663,14-06-2020,1592083800,0.837717632,0.837717632
60660,14-06-2020 3:15,4135001,1BY6WEcLGh8j5v7,0,0,0,6463663,14-06-2020,1592084700,1.070762311,1.070762311
60682,14-06-2020 3:30,4135001,1BY6WEcLGh8j5v7,0,0,0,6463663,14-06-2020,1592085600,1.359613637,1.359613637
60704,14-06-2020 3:45,4135001,1BY6WEcLGh8j5v7,0,0,0,6463663,14-06-2020,1592086500,1.715003313,1.715003313
60726,14-06-2020 4:00,4135001,1BY6WEcLGh8j5v7,0,0,0,6463663,14-06-2020,1592087400,2.149024816,2.149024816
60748,14-06-2020 4:15,4135001,1BY6WEcLGh8j5v7,0,0,0,6463663,14-06-2020,1592088300,2.675130135,2.675130135
60770,14-06-2020 4:30,4135001,1BY6WEcLGh8j5v7,0,0,0,6463663,14-06-2020,1592089200,3.308075497,3.308075497
60792,14-06-2020 4:45,4135001,1BY6WEcLGh8j5v7,0,0,0,6463663,14-06-2020,1592090100,4.063805627,4.063805627
60814,14-06-2020 5:00,4135001,1BY6WEcLGh8j5v7,0,0,0,6463663,14-06-2020,1592091000,4.959266626,4.959266626
60836,14-06-2020 5:15,4135001,1BY6WEcLGh8j5v7,0,0,0,6463663,14-06-2020,1592091900,6.012138883,6.012138883
60858,14-06-2020 5:30,4135001,1BY6WEcLGh8j5v7,0,0,0,6463663,14-06-2020,1592092800,7.240483476,7.240483476
60880,14-06-2020 5:45,4135001,1BY6WEcLGh8j5v7,0,0,0,6463663,14-06-2020,1592093700,8.662298492,8.662298492
60902,14-06-2020 6:00,4135001,1BY6WEcLGh8j5v7,51.28571429,4.942857143,0,6463663,14-06-2020,1592094600,10.29498549,10.29498549
60924,14-06-2020 6:15,4135001,1BY6WEcLGh8j5v7,308,29.7875,3.875,6463666.875,14-06-2020,1592095500,12.15473091,12.15473091
60946,14-06-2020 6:30,4135001,1BY6WEcLGh8j5v7,625.5714286,60.58571429,14.28571429,6463677.286,14-06-2020,1592096400,14.25581249,14.25581249
60968,14-06-2020 6:45,4135001,1BY6WEcLGh8j5v7,1038.375,100.925,35.5,6463698.5,14-06-2020,1592097300,16.60984638,16.60984638
60990,14-06-2020 7:00,4135001,1BY6WEcLGh8j5v7,1783,174.5142857,67,6463730,14-06-2020,1592098200,19.22499667,19.22499667
61012,14-06-2020 7:15,4135001,1BY6WEcLGh8j5v7,2935.857143,288.2857143,123.2857143,6463786.286,14-06-2020,1592099100,22.10517444,22.10517444
61034,14-06-2020 7:30,4135001,1BY6WEcLGh8j5v7,2993.375,293.8625,195.75,6463858.75,14-06-2020,1592100000,25.2492589,25.2492589
61056,14-06-2020 7:45,4135001,1BY6WEcLGh8j5v7,4105.428571,403.1142857,280.7142857,6463943.714,14-06-2020,1592100900,28.65037696,28.65037696
61078,14-06-2020 8:00,4135001,1BY6WEcLGh8j5v7,3914.375,384.65,382.25,6464045.25,14-06-2020,1592101800,32.29528051,32.29528051
61100,14-06-2020 8:15,4135001,1BY6WEcLGh8j5v7,3159.285714,310.0714286,472.7142857,6464135.714,14-06-2020,1592102700,36.16386153,36.16386153
61122,14-06-2020 8:30,4135001,1BY6WEcLGh8j5v7,4431,451.2857143,567.1428571,6464230.143,14-06-2020,1592103600,40.22884373,40.22884373
61144,14-06-2020 8:45,4135001,1BY6WEcLGh8j5v7,4921.142857,482.7571429,673.5714286,6464336.571,14-06-2020,1592104500,44.45568622,44.45568622
61166,14-06-2020 9:00,4135001,1BY6WEcLGh8j5v7,5751.625,563.6625,807.125,6464470.125,14-06-2020,1592105400,48.80272838,48.80272838
61188,14-06-2020 9:15,4135001,1BY6WEcLGh8j5v7,7879.142857,771.2428571,971.7142857,6464634.714,14-06-2020,1592106300,53.22159704,53.22159704
61210,14-06-2020 9:30,4135001,1BY6WEcLGh8j5v7,7672.25,751.1,1162.375,6464825.375,14-06-2020,1592107200,57.65788641,57.65788641
61232,14-06-2020 9:45,4135001,1BY6WEcLGh8j5v7,7695.285714,753.3428571,1350.428571,6465013.429,14-06-2020,1592108100,62.05210945,62.05210945
61254,14-06-2020 10:00,4135001,1BY6WEcLGh8j5v7,7972.375,780.3,1553.125,6465216.125,14-06-2020,1592109000,66.34090586,66.34090586
61276,14-06-2020 10:15,4135001,1BY6WEcLGh8j5v7,7223.857143,707.3571429,1730.714286,6465393.714,14-06-2020,1592109900,70.4584785,70.4584785
61298,14-06-2020 10:30,4135001,1BY6WEcLGh8j5v7,10398.75,1015.775,1935.875,6465598.875,14-06-2020,1592110800,74.33821691,74.33821691
61320,14-06-2020 10:45,4135001,1BY6WEcLGh8j5v7,10731.42857,1048.271429,2206.857143,6465869.857,14-06-2020,1592111700,77.91445457,77.91445457
61342,14-06-2020 11:00,4135001,1BY6WEcLGh8j5v7,2155.375,210.9,2393.625,6466056.625,14-06-2020,1592112600,81.12429687,81.12429687
61364,14-06-2020 11:15,4135001,1BY6WEcLGh8j5v7,0,0,2402,6466065,14-06-2020,1592113500,83.90944959,83.90944959
61386,14-06-2020 11:30,4135001,1BY6WEcLGh8j5v7,0,0,2402,6466065,14-06-2020,1592114400,86.2179743,86.2179743
61408,14-06-2020 11:45,4135001,1BY6WEcLGh8j5v7,0,0,2402,6466065,14-06-2020,1592115300,88.00589687,88.00589687
61430,14-06-2020 12:00,4135001,1BY6WEcLGh8j5v7,0,0,2402,6466065,14-06-2020,1592116200,89.23859981,89.23859981
61452,14-06-2020 12:15,4135001,1BY6WEcLGh8j5v7,0,0,2402,6466065,14-06-2020,1592117100,89.89193673,89.89193673
61474,14-06-2020 12:30,4135001,1BY6WEcLGh8j5v7,0,0,2402,6466065,14-06-2020,1592118000,89.95301893,90.04698107
61496,14-06-2020 12:45,4135001,1BY6WEcLGh8j5v7,0,0,2402,6466065,14-06-2020,1592118900,89.42063819,90.57936181
61518,14-06-2020 13:00,4135001,1BY6WEcLGh8j5v7,0,0,2402,6466065,14-06-2020,1592119800,88.30530658,91.69469342
61540,14-06-2020 13:15,4135001,1BY6WEcLGh8j5v7,0,0,2402,6466065,14-06-2020,1592120700,86.62891122,93.37108878
61562,14-06-2020 13:30,4135001,1BY6WEcLGh8j5v7,0,0,2402,6466065,14-06-2020,1592121600,84.42400004,95.57599996
61584,14-06-2020 13:45,4135001,1BY6WEcLGh8j5v7,0,0,2402,6466065,14-06-2020,1592122500,81.73273098,98.26726902
61606,14-06-2020 14:00,4135001,1BY6WEcLGh8j5v7,0,0,2402,6466065,14-06-2020,1592123400,78.60553201,101.394468
61628,14-06-2020 14:15,4135001,1BY6WEcLGh8j5v7,3272.875,320.225,2412.5,6466075.5,14-06-2020,1592124300,75.09953158,104.9004684
61650,14-06-2020 14:30,4135001,1BY6WEcLGh8j5v7,7387.142857,723.2142857,2561.428571,6466224.429,14-06-2020,1592125200,71.27682744,108.7231726
61672,14-06-2020 14:45,4135001,1BY6WEcLGh8j5v7,5989.625,586.8875,2723.75,6466386.75,14-06-2020,1592126100,67.20266708,112.7973329
61694,14-06-2020 15:00,4135001,1BY6WEcLGh8j5v7,8691.285714,850.3142857,2892,6466555,14-06-2020,1592127000,62.94361381,117.0563862
61716,14-06-2020 15:15,4135001,1BY6WEcLGh8j5v7,9763.875,954.6625,3144,6466807,14-06-2020,1592127900,58.56576948,121.4342305
61738,14-06-2020 15:30,4135001,1BY6WEcLGh8j5v7,6526.285714,639.2571429,3339.571429,6467002.571,14-06-2020,1592128800,54.13311889,125.8668811
61760,14-06-2020 15:45,4135001,1BY6WEcLGh8j5v7,5337.285714,523.1714286,3470.142857,6467133.143,14-06-2020,1592129700,49.70605106,130.2939489
61782,14-06-2020 16:00,4135001,1BY6WEcLGh8j5v7,5295.75,519.1,3599,6467262,14-06-2020,1592130600,45.34010163,134.6598984
61804,14-06-2020 16:15,4135001,1BY6WEcLGh8j5v7,4009.857143,393.8571429,3718,6467381,14-06-2020,1592131500,41.08494716,138.9150528
61826,14-06-2020 16:30,4135001,1BY6WEcLGh8j5v7,2740.125,268.9375,3799.25,6467462.25,14-06-2020,1592132400,36.98366888,143.0163311
61848,14-06-2020 16:45,4135001,1BY6WEcLGh8j5v7,2071.857143,203.1142857,3857.428571,6467520.429,14-06-2020,1592133300,33.07228999,146.92771
61870,14-06-2020 17:00,4135001,1BY6WEcLGh8j5v7,1626.5,159.175,3902.25,6467565.25,14-06-2020,1592134200,29.37957834,150.6204217
61892,14-06-2020 17:15,4135001,1BY6WEcLGh8j5v7,1533.714286,149.9142857,3940.285714,6467603.286,14-06-2020,1592135100,25.92709538,154.0729046
61914,14-06-2020 17:30,4135001,1BY6WEcLGh8j5v7,975.25,94.7375,3973.625,6467636.625,14-06-2020,1592136000,22.72946367,157.2705363
61936,14-06-2020 17:45,4135001,1BY6WEcLGh8j5v7,517.5714286,50.07142857,3990,6467653,14-06-2020,1592136900,19.79481862,160.2051814
61958,14-06-2020 18:00,4135001,1BY6WEcLGh8j5v7,360.125,34.7875,4001.125,6467664.125,14-06-2020,1592137800,17.12540619,162.8745938
61980,14-06-2020 18:15,4135001,1BY6WEcLGh8j5v7,228.1428571,22.02857143,4008.142857,6467671.143,14-06-2020,1592138700,14.71828646,165.2817135
62002,14-06-2020 18:30,4135001,1BY6WEcLGh8j5v7,53.25,5.1375,4011.625,6467674.625,14-06-2020,1592139600,12.56610364,167.4338964
62024,14-06-2020 18:45,4135001,1BY6WEcLGh8j5v7,0,0,4012,6467675,14-06-2020,1592140500,10.65788523,169.3421148
62046,14-06-2020 19:00,4135001,1BY6WEcLGh8j5v7,0,0,4012,6467675,14-06-2020,1592141400,8.979837075,171.0201629
62068,14-06-2020 19:15,4135001,1BY6WEcLGh8j5v7,0,0,4012,6467675,14-06-2020,1592142300,7.516105904,172.4838941
62090,14-06-2020 19:30,4135001,1BY6WEcLGh8j5v7,0,0,4012,6467675,14-06-2020,1592143200,6.249486587,173.7505134
62112,14-06-2020 19:45,4135001,1BY6WEcLGh8j5v7,0,0,4012,6467675,14-06-2020,1592144100,5.162057117,174.8379429
62134,14-06-2020 20:00,4135001,1BY6WEcLGh8j5v7,0,0,4012,6467675,14-06-2020,1592145000,4.235730174,175.7642698
62156,14-06-2020 20:15,4135001,1BY6WEcLGh8j5v7,0,0,4012,6467675,14-06-2020,1592145900,3.452715415,176.5472846
62178,14-06-2020 20:30,4135001,1BY6WEcLGh8j5v7,0,0,4012,6467675,14-06-2020,1592146800,2.795891389,177.2041086
62200,14-06-2020 20:45,4135001,1BY6WEcLGh8j5v7,0,0,4012,6467675,14-06-2020,1592147700,2.249089952,177.75091
62222,14-06-2020 21:00,4135001,1BY6WEcLGh8j5v7,0,0,4012,6467675,14-06-2020,1592148600,1.797299154,178.2027008
62244,14-06-2020 21:15,4135001,1BY6WEcLGh8j5v7,0,0,4012,6467675,14-06-2020,1592149500,1.426792869,178.5732071
62266,14-06-2020 21:30,4135001,1BY6WEcLGh8j5v7,0,0,4012,6467675,14-06-2020,1592150400,1.125196847,178.8748032
62288,14-06-2020 21:45,4135001,1BY6WEcLGh8j5v7,0,0,4012,6467675,14-06-2020,1592151300,0.881501587,179.1184984
62310,14-06-2020 22:00,4135001,1BY6WEcLGh8j5v7,0,0,4012,6467675,14-06-2020,1592152200,0.686032525,179.3139675
